,uts,accelerateX,accelerateY,accelerateZ,compass,gps.x,gps.y,gyro.x,gyro.y,gyro.z,heartrate,light,pressure
115,2018-11-18 10:54:25+07:00,5.262167,-5.8858843,0.60937905,60.246338,0.0,0.0,1.4696949,-0.40334132,1.2313085,82.0,174.0,1012.5219999999999
116,2018-11-18 10:54:45+07:00,7.7761545,-3.3599486000000005,4.6599574,60.246338,0.0,0.0,0.045761682000000005,-0.013834926,-0.044697455999999997,74.0,174.0,1012.572
117,2018-11-18 10:55:06+07:00,8.418989,-3.7470837,1.5843855,60.246338,0.0,0.0,0.054275483,0.08939491,-0.21923038,83.0,181.0,1012.555
118,2018-11-18 10:55:26+07:00,8.648403,-1.4696789,3.9191434000000003,60.246338,0.0,0.0,-0.20965235,-0.027669852999999998,-0.04789013,78.0,296.0,1012.569
119,2018-11-18 10:55:47+07:00,8.007957000000001,1.7636147,4.6790752,60.905640000000005,0.0,0.0,-0.06598196,0.012770701,-0.003192675,76.0,213.0,1012.56604
120,2018-11-18 10:56:10+07:00,7.9721117,1.9882485,4.6312804000000005,61.639556999999996,0.0,0.0,0.0,-0.005321126,-0.012770701,75.0,213.0,1012.579
121,2018-11-18 10:56:30+07:00,8.478732,1.3693104999999999,3.8187752,59.722443000000005,0.0,0.0,0.007449575999999999,0.001064225,-0.001064225,70.0,250.0,1012.6070599999999
122,2018-11-18 10:56:51+07:00,-7.883692,-3.0612334999999997,5.23827,59.722443000000005,0.0,0.0,-0.008513801,-0.017027602,0.00212845,75.0,243.0,1012.6060000000001
123,2018-11-18 10:57:13+07:00,-7.8597946,-3.1831093,5.446175599999999,59.30655,0.0,0.0,0.005321126,0.008513801,0.011706476,83.0,254.0,1012.575
124,2018-11-18 10:57:34+07:00,-4.1007624,7.831117999999999,0.53768736,59.30655,0.0,0.0,0.84605896,-0.363965,1.8762289,83.85114351057747,204.0,1012.6241
125,2018-11-18 10:57:55+07:00,-7.3722916,-1.5103041000000001,6.189379,59.30655,0.0,0.0,-0.005321126,0.27882698,-0.042569004,82.0,234.0,1012.61
126,2018-11-18 10:58:17+07:00,2.6215246,-9.695101,2.1340215,59.3143,0.0,0.0,1.0429405999999999,0.16389067,-0.68110406,83.0,213.0,1012.567
127,2018-11-18 10:58:38+07:00,2.9632549999999998,-8.084429,4.734039,59.3143,0.0,0.0,-0.07555998,0.050018582,0.05640393,82.0,193.0,1012.5989999999999
128,2018-11-18 10:58:59+07:00,8.007957000000001,-4.968230999999999,2.1005654,59.3143,0.0,0.0,0.0,0.014899151999999999,-0.005321126,81.0,175.0,1012.5939999999999
129,2018-11-18 10:59:21+07:00,2.1603084,-9.628189,2.2391691000000002,59.481567000000005,0.0,0.0,-0.005321126,-0.011706476,0.001064225,81.0,169.0,1012.5969
130,2018-11-18 10:59:41+07:00,2.611966,-9.465688,2.4614133999999996,59.481567000000005,0.0,0.0,0.025541402,0.028734079,-0.020220278,72.0,183.0,1012.58
131,2018-11-18 11:00:03+07:00,2.2678458999999997,-9.678372,2.2319999999999998,59.481567000000005,0.0,0.0,0.015963377,-0.006385351,-0.026605628,75.0,188.0,1012.558
